organism_key	taxon_version_key	kingdom	phylum_division	class	order	family	genus	taxon_name	taxon_authority	taxon_rank	synonyms	non_native_flag	terrestrial_freshwater_flag	freshwater	marine_flag	freshbase	ukceh_freshwater_list	pantheon_sqs	pantheon_conservation_status	pantheon_current_conservation_status	pantheon_designation_summary	pantheon_larval_feeding_guild	pantheon_adult_feeding_guild	pantheon_broad_biotope	pantheon_habitat	pantheon_resources	pantheon_specific_assemblage_type	pantheon_habitat_score	pantheon_associations	jncc_a: bern convention	jncc_c: birds directive	jncc_c1: convention on migratory species	jncc_c2: ospar	jncc_d: habitats directive	jncc_e: ec cites	jncc_f: global red list status	jncc_fa: red listing based on pre 1994 iucn guidelines	jncc_fb: red listing based on 1994 iucn guidelines	jncc_fc: red listing based on 2001 iucn guidelines	jncc_fd: red data categories  - birds (not based on iucn criteria)	jncc_fe: red data categories - spiders (not based on iucn criteria)	jncc_ga: rare and scarce species	jncc_gb: rare and scarce species (not based on iucn criteria)	jncc_ha: biodiversity action plan uk list of priority species	jncc_hb: biodiversity lists - england	jncc_hc: biodiversity lists - scotland	jncc_hd: biodiversity lists - wales	jncc_he: biodiversity lists - northern ireland	jncc_i: wildlife and countryside act 1981	jncc_j: the wildlife (northern ireland) order 1985	jncc_k: the conservation of habitats and species regulations 2010	jncc_l: the conservation (nature habitats, etc_) regulations (ni) 199	jncc_m: protection of badgers act	number_records	gb_records	bags_grade	species_status	bin_uris	otu_ids	other_names
NBNORG0000096433	NHMSYS0020475491	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira procera	L-B & Moser	Species																																												0	0	F	BLACK			
NBNORG0000064988	NHMSYS0000600224	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira rhomboides	(Hust.) D.G. Mann in Round et al., 1990	Species																																												0	0	F	BLACK			
NBNORG0000064989	NHMSYS0000600225	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira serians	(Bréb. ex Kütz.) Round et D.G. Mann, 1981	Species	Anomoeoneis serians																																											0	0	F	BLACK			
NBNORG0000064990	NHMSYS0000600226	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira styriaca	(Grunow) R. Ross in B. Hartley, 1986	Species																																												0	0	F	BLACK			
NBNORG0000064991	NHMSYS0000600227	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira vitrea	(Grunow) R. Ross in B. Hartley, 1986	Species																																												1	1	D	GREEN		OTU_002413	
NBNORG0000064992	NHMSYS0000600228	Chromista		Bacillariophyceae	Naviculales	Brachysiraceae	Brachysira	Brachysira zellensis	(Grunow) Round et D.G. Mann, 1981	Species	Brachysira zellensis form difficilis																																											0	0	F	BLACK			
NBNORG0000064998	NHMSYS0000600235	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Brebissonia	Brebissonia boeckii	(Ehrenb.) Grunow, 1860	Species																																												0	0	F	BLACK			
NBNORG0000122366	NHMSYS0021165298	Chromista		Bacillariophyceae	Cymbellales	Cymbellaceae	Brebissonia	Brebissonia lanceolata	(C.Agardh) Mahoney & Reimer, 1986	Species			Y																																									0	0	F	BLACK			
NBNORG0000065024	NHMSYS0000600273	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis aerophila	Bock, 1963	Species																																												0	0	F	BLACK			
NBNORG0000065025	NHMSYS0000600274	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis alpestris	(Grunow) Cleve, 1894	Species																																												0	0	F	BLACK			
NBNORG0000065026	NHMSYS0000600275	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis amphisbaena	(Bory) Cleve, 1894	Species	Caloneis amphisbaena var. aequata;Caloneis amphisbaena var. fenzlii;Caloneis amphisbaena var. fuscata;Caloneis amphisbaena var. liburnica																																											4	0	C	GREEN		OTU_001548;OTU_003769	
NBNORG0000065030	NHMSYS0000600280	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis bacillaris	(Greg.) Cleve, 1894	Species	Caloneis bacillaris var. thermalis																																											0	0	F	BLACK			
NBNORG0000065032	NHMSYS0000600282	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis bacillum	(Grunow) Cleve, 1894	Species	Caloneis bacillum var. lancettula																																											0	0	F	BLACK			
NBNORG0000065034	NHMSYS0000600284	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis backmanii	A. Cleve in Backman et Cleve, 1922	Species	Caloneis backmanii var. fasciata																																											0	0	F	BLACK			
NBNORG0000065036	NHMSYS0000600286	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis borealis	J.R. Carter, 1971	Species																																												0	0	F	BLACK			
NBNORG0000065037	NHMSYS0000600288	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis budensis	(Grunow) Krammer, 1985	Species																																												1	0	D	GREEN		OTU_003752	
NBNORG0000065038	NHMSYS0000600289	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis clevei	(Lagerst.) Cleve, 1894	Species																																												0	0	F	BLACK			
NBNORG0000065039	NHMSYS0000600290	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis continua	J.R. Carter, 1964	Species																																												0	0	F	BLACK			
NBNORG0000065040	NHMSYS0000600291	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis crassa	(Greg.) R. Ross in B. Hartley, 1986	Species																																												0	0	F	BLACK			
NBNORG0000065041	NHMSYS0000600292	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis fasciata	(Lagerst.) Cleve, 1894	Species	Caloneis fasciata var. fonticola																																											0	0	F	BLACK			
NBNORG0000123371	NHMSYS0021180230	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis fontinalis	(Grunow) Lange-Bertalot & Reichardt, 1996	Species			Y	Y																																								4	0	C	GREEN		OTU_001567;OTU_003571	
NBNORG0000065043	NHMSYS0000600294	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis fusioides	(Grunow) Heiden et Kolbe	Species																																												0	0	F	BLACK			
NBNORG0000065044	NHMSYS0000600296	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis hustedtii	Aleem in Aleem et Hust., 1951	Species																																												0	0	F	BLACK			
NBNORG0000065045	NHMSYS0000600297	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis hyalina	Hust., 1938	Species																																												0	0	F	BLACK			
NBNORG0000123372	NHMSYS0021180236	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis lancettula	(Schulz-Danzig) Lange-Bertalot & Witkowski, 1996	Species			Y	Y																																								0	0	F	BLACK			
NBNORG0000065046	NHMSYS0000600298	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis latiuscula	(Kütz.) Cleve, 1938	Species																																												0	0	F	BLACK			
NBNORG0000065047	NHMSYS0000600299	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis lauta	J.R. Carter in Carter et Bailey-Watts, 1981	Species																																												1	0	D	GREEN		OTU_003755	
NBNORG0000065048	NHMSYS0000600300	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis lepidula	(Grunow in Van Heurck) Cleve, 1894	Species																																												0	0	F	BLACK			
NBNORG0000065049	NHMSYS0000600301	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis leptosoma	(Grunow) Krammer, 1985	Species																																												0	0	F	BLACK			
NBNORG0000122367	NHMSYS0021165299	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis lewisii	Patrick, 1945	Species			Y																																									1	0	D	GREEN		OTU_002199	
NBNORG0000065050	NHMSYS0000600302	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis limosa	(Kütz.) R.M. Patrick in R.M. Patrick et Reimer, 1966	Species	Caloneis limosa var. lancettula;Caloneis schumanniana																																											0	0	F	BLACK			
NBNORG0000065052	NHMSYS0000600304	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis macedonica	Hust., 1945	Species																																												0	0	F	BLACK			
NBNORG0000065053	NHMSYS0000600305	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis molaris	(Grunow) Krammer, 1985	Species	Pinnularia molaris																																											0	0	F	BLACK			
NBNORG0000065054	NHMSYS0000600306	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis obtusa	(W. Sm.) Cleve	Species	Caloneis hebes																																											0	0	F	BLACK			
NBNORG0000065055	NHMSYS0000600307	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis perlepida	(Grunow) A. Berg, 1952	Species																																												0	0	F	BLACK			
NBNORG0000065056	NHMSYS0000600308	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis permagna	(J.W. Bailey) Cleve, 1894	Species																																												0	0	F	BLACK			
NBNORG0000065057	NHMSYS0000600309	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis pulchra	Messik., 1927	Species																																												0	0	F	BLACK			
NBNORG0000065058	NHMSYS0000600310	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis schroederi	Hust., 1922	Species																																												0	0	F	BLACK			
NBNORG0000065059	NHMSYS0000600312	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis silicula	(Ehrenb.) Cleve, 1894	Species	Caloneis silicula form peisonis;Caloneis silicula var. alpina;Caloneis silicula var. minuta;Caloneis silicula var. truncatula;Caloneis ventricosa																																											2	0	D	GREEN		OTU_002767	
NBNORG0000065064	NHMSYS0000600318	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis sublinearis	(Grunow) Krammer, 1985	Species	Pinnularia sublinearis																																											0	0	F	BLACK			
NBNORG0000065065	NHMSYS0000600319	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis subsalina	(Donkin) Hendey, 1951	Species	Caloneis silicula form subsalina																																											0	0	F	BLACK			
NBNORG0000065066	NHMSYS0000600320	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis tenuis	(Greg.) Krammer, 1985	Species																																												0	0	F	BLACK			
NBNORG0000065067	NHMSYS0000600321	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis thermalis	(Grunow) Krammer, 1985	Species																																												0	0	F	BLACK			
NBNORG0000065068	NHMSYS0000600322	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis trinodis	(Cleve) F. Meister, 1912	Species																																												0	0	F	BLACK			
NBNORG0000065069	NHMSYS0000600323	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis undulata	(Greg.) Krammer, 1985	Species	Pinnularia undulata																																											0	0	F	BLACK			
NBNORG0000065070	NHMSYS0000600328	Chromista		Bacillariophyceae	Naviculales	Pinnulariaceae	Caloneis	Caloneis westii	(W. Sm.) Hendey, 1964	Species																																												0	0	F	BLACK			
NBNORG0000065083	NHMSYS0000600344	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus angularis	Greg., 1857	Species																																												0	0	F	BLACK			
NBNORG0000065084	NHMSYS0000600345	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus biocostatus	W. Sm. in Roper, 1854	Species	Campylodiscus clypeus var. bicostatus																																											0	0	F	BLACK			
NBNORG0000065085	NHMSYS0000600346	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus clypeus	Ehrenb. ex Kütz., 1844	Species																																												4	0	C	GREEN		OTU_000254;OTU_002176;OTU_002258	
NBNORG0000065086	NHMSYS0000600348	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus echeneis	Ehrenb. ex Kütz., 1844	Species																																												0	0	F	BLACK			
NBNORG0000065087	NHMSYS0000600349	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus hibernicus	Ehrenb., 1845	Species																																												0	0	F	BLACK			
NBNORG0000065088	NHMSYS0000600350	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus horologium	D.B. Will., 1848	Species																																												0	0	F	BLACK			
NBNORG0000065089	NHMSYS0000600351	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus hypodromus	Brun in Brun et Temp., 1889	Species																																												0	0	F	BLACK			
NBNORG0000065090	NHMSYS0000600352	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus impressus	Grunow ex A. Schmidt, 1877	Species																																												0	0	F	BLACK			
NBNORG0000065091	NHMSYS0000600353	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus latus	Shadbolt, 1854	Species																																												0	0	F	BLACK			
NBNORG0000065092	NHMSYS0000600354	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus levanderi	Hust. in Jarnefelt, 1925	Species																																												0	0	F	BLACK			
NBNORG0000065093	NHMSYS0000600355	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus limbatus	Bréb., 1854	Species																																												0	0	F	BLACK			
NBNORG0000122368	NHMSYS0021165300	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus marginatus	Jurilj, 1954	Species			Y																																									0	0	F	BLACK			
NBNORG0000065094	NHMSYS0000600356	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus noricus	Ehrenb. ex Kütz., 1844	Species																																												0	0	F	BLACK			
NBNORG0000122369	NHMSYS0021165301	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus striatus	Ehrenberg ex Kützing, 1844	Species			Y																																									0	0	F	BLACK			
NBNORG0000065095	NHMSYS0000600357	Chromista		Bacillariophyceae	Surirellales	Surirellaceae	Campylodiscus	Campylodiscus thuretii	Bréb., 1854	Species																																												1	0	D	GREEN		OTU_002583	
NBNORG0000106855	NHMSYS0020954893	Chromista		Bacillariophyceae	Cymatosirales	Cymatosiraceae	Campylosira	Catacombas gaillonii	(Bory de Saint-Vincent) D.M. Williams & Round, 1987	Species																																												1	0	D	GREEN		OTU_000841	
NBNORG0000065110	NHMSYS0000600380	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula cocconeiformis	(Greg. ex Grev.) D.G. Mann et A.J. Stickle in Round et al., 1990	Species	Cavinula cocconeiformis form parva																																											0	0	F	BLACK			
NBNORG0000065111	NHMSYS0000600381	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula jaernefeltii	(Hust.) D.G. Mann et A.J. Stickle in Round et al., 1990	Species																																												0	0	F	BLACK			
NBNORG0000065112	NHMSYS0000600382	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula lacustris	(Greg.) D.G. Mann et A.J. Stickle in Round et al., 1990	Species	Navicula lacustris																																											0	0	F	BLACK			
NBNORG0000106858	NHMSYS0020954896	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula lapidosa	(Krasske) Lange-Bertalot in Lange-Bertalot & Metzeltin, 1996	Species																																												0	0	F	BLACK			
NBNORG0000065113	NHMSYS0000600383	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula pseudoscutiformis	(Hust.) D.G. Mann et A.J. Stickle in Round et al., 1990	Species																																												0	0	F	BLACK			
NBNORG0000106859	NHMSYS0020954897	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula scutelloides	(W. Smith) Lange-Bertalot in Lange-Bertalot & Metzeltin, 1996	Species																																												0	0	F	BLACK			
NBNORG0000065114	NHMSYS0000600384	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula scutiformis	(Grunow ex A. Schmidt) D.G. Mann et A.J. Stickle in Round et al.,	Species																																												0	0	F	BLACK			
NBNORG0000065115	NHMSYS0000600385	Chromista		Bacillariophyceae	Naviculales	Cavinulaceae	Cavinula	Cavinula variostriata	(Krasske) D.G. Mann et A.J. Stickle in Round et al., 1990	Species	Navicula variostriata																																											0	0	F	BLACK			
NBNORG0000065119	NHMSYS0000600390	Chromista		Bacillariophyceae	Fragilariales	Fragilariaceae	Centronella	Centronella reicheltii	Voigt, 1902	Species																																												1	0	E	RED		OTU_000023	Fragilaria capucina;Fragilaria cf. crotonensis;Fragilaria cf. nanoides;Fragilaria cf. pararumpens;Fragilaria crotonensis;Fragilaria mesolepta;Fragilaria nanoides;Fragilaria pararumpens;Fragilaria sp.;Ulnaria acus
NBNORG0000125762	NHMSYS0021201349	Chromista		Bacillariophyceae	Hemiaulales	Hemiaulaceae	Cerataulina	Cerataulina bergonii	Ostenfeld, 1903	Species	Cerataulina pelagica				Y																																							9	0	C	BLUE		OTU_000840;OTU_001453;OTU_001758;OTU_002844;OTU_003457;OTU_003762	
NBNORG0000115748	NHMSYS0021057972	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Ceratoneis closterium	Ehrenberg, 1839	Species	Cylindrotheca closterium;Nitzschia closterium				Y																																							64	4	E	RED		OTU_000235;OTU_000362;OTU_000363;OTU_000364;OTU_000497;OTU_000523;OTU_000606;OTU_000607;OTU_000608;OTU_000610;OTU_000616;OTU_000922;OTU_001333;OTU_001335;OTU_001529;OTU_001913;OTU_002239;OTU_002367;OTU_002501;OTU_002527;OTU_002610;OTU_002611;OTU_002612;OTU_002613;OTU_002614;OTU_002615;OTU_002616;OTU_002617;OTU_002618;OTU_002619;OTU_002620;OTU_002621;OTU_002926;OTU_003138;OTU_003336;OTU_003337;OTU_003339;OTU_003340;OTU_003341;OTU_003382;OTU_003409;OTU_003467;OTU_003533;OTU_003866;OTU_003867;OTU_003917	Cylindrotheca closterium lineage v
NBNORG0000125519	NHMSYS0021200257	Chromista		Bacillariophyceae	Bacillariales	Bacillariaceae	Cylindrotheca	Ceratoneis fasciola	Ehrenberg, 1839	Species					Y																																							0	0	F	BLACK			
NBNORG0000061993	NHMSYS0000547718	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros affinis	Lauder, 1864	Species					Y																																							1	0	D	GREEN		OTU_003838	
NBNORG0000115530	NHMSYS0021058107	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros anastomosans	Grunow, 1882	Species					Y																																							2	0	C	GREEN		OTU_001154;OTU_003158	
NBNORG0000061994	NHMSYS0000547719	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros armatus	T.West, 1860	Species	Attheya armata																																											1	0	D	BLUE		OTU_002988	
NBNORG0000061995	NHMSYS0000547720	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros atlanticus	Cleve, 1873	Species					Y																																							1	0	D	GREEN		OTU_003815	
NBNORG0000115529	NHMSYS0021058108	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros borealis	J.W.Bailey, 1854	Species					Y																																							0	0	F	BLACK			
NBNORG0000115528	NHMSYS0021058109	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros brevis	F.Schütt, 1895	Species					Y																																							1	0	D	GREEN		OTU_003159	
NBNORG0000115527	NHMSYS0021058110	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros castracanei	Karsten, 1905	Species	Chaetoceros impressus				Y																																							0	0	F	BLACK			
NBNORG0000115526	NHMSYS0021058112	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros ceratosporus	Ostenfeld, 1910	Species					Y																																							0	0	F	BLACK			
NBNORG0000115516	NHMSYS0021058113	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros cinctus	Gran, 1897	Species					Y																																							0	0	F	BLACK			
NBNORG0000115524	NHMSYS0021058114	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros circinalis	(Meunier) K.G. Jensen & Moestrup	Species					Y																																							1	0	D	GREEN		OTU_003356	
NBNORG0000115532	NHMSYS0021058115	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros coarctatus	Lauder, 1864	Species					Y																																							0	0	F	BLACK			
NBNORG0000061998	NHMSYS0000547723	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros compressus	Lauder, 1864	Species	Chaetoceros contortus				Y																																							3	0	C	BLUE		OTU_001165;OTU_003169;OTU_003840	
NBNORG0000061999	NHMSYS0000547724	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros concavicornis	Mangin, 1917	Species					Y																																							0	0	F	BLACK			
NBNORG0000062000	NHMSYS0000547725	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros constrictus	Gran, 1897	Species					Y																																							1	0	D	GREEN		OTU_003167	
NBNORG0000062001	NHMSYS0000547726	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros convolutus	Castracane, 1886	Species					Y																																							0	0	F	BLACK			
NBNORG0000115522	NHMSYS0021058117	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros coronatus	Gran, 1897	Species					Y																																							0	0	F	BLACK			
NBNORG0000062002	NHMSYS0000547727	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros costatus	Pavillard, 1911	Species					Y																																							5	0	C	GREEN		OTU_000311;OTU_002315	
NBNORG0000115521	NHMSYS0021058118	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros crinitus	F.Schütt, 1895	Species					Y																																							0	0	F	BLACK			
NBNORG0000062720	NHMSYS0000560598	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros cryophilus		Species																																												0	0	F	BLACK			
NBNORG0000109481	NHMSYS0000547729	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros curvisetus	Cleve, 1889	Species					Y																																							7	0	C	GREEN		OTU_000316;OTU_001166;OTU_002320;OTU_003170;OTU_003171;OTU_003172;OTU_003173	
NBNORG0000062004	NHMSYS0000547730	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros danicus	Cleve, 1889	Species					Y																																							2	0	C	GREEN		OTU_001632;OTU_003636	
NBNORG0000062005	NHMSYS0000547731	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros debilis	Cleve, 1894	Species					Y																																							4	0	C	GREEN		OTU_001170;OTU_003174;OTU_003642	
NBNORG0000062006	NHMSYS0000547732	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros decipiens	Cleve, 1873	Species					Y																																							5	0	E	RED		OTU_001158;OTU_003162;OTU_003839	Chaetoceros lorenzianus
NBNORG0000115520	NHMSYS0021058119	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros densus	(Cleve) Cleve, 1899	Species					Y																																							0	0	F	BLACK			
NBNORG0000115519	NHMSYS0021058120	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros dichaeta	Ehrenberg, 1844	Species					Y																																							1	0	D	GREEN		OTU_003653	
NBNORG0000062009	NHMSYS0000547735	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros didymus	Ehrenberg, 1845	Species					Y																																							2	0	C	GREEN		OTU_001179;OTU_003787	
NBNORG0000062010	NHMSYS0000547736	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros difficilis	Cleve, 1900	Species					Y																																							0	0	F	BLACK			
NBNORG0000115518	NHMSYS0021058121	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros diversus	Cleve, 1873	Species					Y																																							4	0	C	GREEN		OTU_001173;OTU_003177	
NBNORG0000115517	NHMSYS0021058122	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros eibenii	Grunow, 1882	Species					Y																																							2	0	C	GREEN		OTU_001174;OTU_003178	
NBNORG0000062723	NHMSYS0000560610	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros exospermus		Species																																												0	0	F	BLACK			
NBNORG0000115565	NHMSYS0021058123	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros externus	Gran, 1897	Species					Y																																							0	0	F	BLACK			
NBNORG0000115619	NHMSYS0021058124	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros filiformis	Meunier, 1910	Species					Y																																							0	0	F	BLACK			
NBNORG0000115557	NHMSYS0021058125	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros fragilis	Meunier, 1910	Species					Y																																							0	0	F	BLACK			
NBNORG0000115616	NHMSYS0021058126	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros furcellatus	J.W.Bailey, 1856	Species					Y																																							0	0	F	BLACK			
NBNORG0000115615	NHMSYS0021058127	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros holsaticus	F.Schütt, 1895	Species					Y																																							0	0	F	BLACK			
NBNORG0000115614	NHMSYS0021058128	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros imbricatus	Mangin, 1912	Species					Y																																							0	0	F	BLACK			
NBNORG0000115613	NHMSYS0021058129	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros ingolfianus	Ostenfeld, 1902	Species					Y																																							0	0	F	BLACK			
NBNORG0000115612	NHMSYS0021058130	Chromista		Bacillariophyceae	Chaetocerotanae incertae sedis	Chaetocerotaceae	Chaetoceros	Chaetoceros karianus	Grunow, 1880	Species					Y																																							0	0	F	BLACK			
